单价,总价,户型,月供,朝向,标题,楼层,装修,面积
2460,18824.0,160.0,3室1厅,9423.0,南,全景房源 西兴苑 南向三房 南阳里学位 中楼层 随时看房,低层,精装修,85.0
2461,8401.0,73.5,3室2厅,2884.0,东南,碧桂园三水华府 精装三房 业主急售 来电看房立减10万,中层,精装修,87.4
2462,19914.0,152.0,3室2厅,8952.0,南,首付1成 金泽惠百氏 13号线白江站 单合同 精装房带车位,低层,精装修,76.3
2463,38318.0,360.0,3室2厅,16491.0,南,120平方 文冲商贸大厦 加装电梯 南向三房,高层,精装修,94.0
2464,18072.0,150.0,3室2厅,8834.0,南,（科韵路城管宿舍）总价低，学位房，产权清晰，可议价，近地铁，,低层,精装修,83.0
2465,12229.0,148.0,3室2厅,8717.0,南北,广州新东站 地铁旁 买到坐等涨价,中层,简单装修,121.0
2466,54286.0,608.0,3室2厅,27853.0,东北,天誉花园少有放盘 3房带主套 带华阳小学广州中学 东站豪宅,中层,精装修,112.0
2467,40541.0,480.0,3室2厅,21989.0,南,15新楼龄 美林誉府 价可谈静南北对流 中高层三房带主套急售,高层,精装修,118.4
2468,25843.0,230.0,3室2厅,13546.0,南,祥景花园 地铁在建 户型方正 小区坏境好 朝南靓向望花园,低层,精装修,89.0
2469,44706.0,380.0,3室2厅,17408.0,南,笋盘来袭 兰亭盛荟 真盘实价 业主征信不过 低于市场价出售,中层,精装修,85.0
2470,17198.0,150.0,3室2厅,8834.0,南,首付15万入手官湖地铁口精装3房 高楼层 南北对流望花园,中层,精装修,87.2
2471,21239.0,300.0,3室2厅,17669.0,东,再降20万 恒大御景半岛 业主出国 诚意出售 过五唯一 急卖,中层,精装修,141.3
2472,12222.0,110.0,3室2厅,6478.0,南北,北亭大街5巷13号 红本在手 可按揭带学位 地铁口 随时看房,中层,精装修,90.0
2473,16716.0,140.0,3室2厅,8245.0,南,锦绣一方（番禺单合同）配套成熟，近地铁，石楼学位房，内部转名,中层,精装修,83.8
2474,16050.0,160.0,3室2厅,9423.0,东南,|诚信裕馨| 地铁口物业 锦砖小区 够五年唯一 锁匙在手,低层,精装修,99.7
2475,18157.0,160.0,3室2厅,9423.0,南北,亚运城5号 (番禺)随时看房 南北通透 产权清晰 可公积金,中层,精装修,88.1
2476,39583.0,380.0,3室2厅,17408.0,南,员村牧业大厦 户型方正 学位房 电梯三房 产权清晰过5,低层,精装修,96.0
2477,18377.0,156.0,3室2厅,9188.0,南,VR全景 碧桂园双地铁海景小三房 近地铁 万达旁  南北对流,中层,精装修,84.9
2478,25344.0,225.0,3室2厅,13252.0,南,奥园春晓(笋盘)方便看房 低于市场价20万 急售。,低层,精装修,88.8
2479,40266.0,382.0,3室1厅,17499.0,南,自带60方平台花园 东湖洲94方南向过五年唯一住房环境安静,低层,精装修,94.9
2480,15667.0,150.0,3室2厅,8834.0,南,不限购（金地荔湖城）总价低，学位房，产权清晰，可议价，近地铁,中层,精装修,95.7
2481,25933.0,212.0,3室2厅,12486.0,东南,时代春树里 黄埔区香雪地铁站 配套成熟精装大三房,低层,精装修,81.8
2482,40909.0,360.0,2室2厅,16491.0,东南,广州碧桂园一楼带花园 精装俩房 送70平方花园 看房方便,低层,精装修,88.0
2483,18750.0,150.0,3室2厅,8834.0,东,热带林业研究所宿舍 户型方正 产权清晰 精装三房 南北对流,中层,精装修,80.0
2484,8625.0,69.0,3室2厅,3160.0,南,新东站不限购 近地铁 附带学位 业主降价20万甩卖 可公积金,高层,简单装修,80.0
2485,31232.0,388.0,3室2厅,17774.0,东南,"祈福新村倚湖湾,南向山景大三房,环湖而建有山有水,看房方便",低层,精装修,124.2
2486,64368.0,560.0,3室2厅,25654.0,南北,天河员村 天一庄 塞拉维 小三房 总价非常低 随时看房,高层,精装修,87.0
2487,24417.0,200.0,3室2厅,11779.0,南,急售（时代春树里）可议价，学位房，产权清晰，近地铁，配套齐,低层,精装修,81.9
2488,15858.0,132.0,3室2厅,7774.0,东南,万科幸福誉 急售 前期客户买单位后 资金不足 现转名放出,中层,精装修,83.2
2489,24750.0,198.0,3室2厅,11662.0,东南,(VR看房）锦绣生态园 潜力3室 舒适的户型 应给爱生活的你,低层,简单装修,80.0
2490,32530.0,270.0,3室2厅,15902.0,北,广州富力城 东向豪华小三房 中高层 采光好 保养好 安静望湖,中层,豪华装修,83.0
2491,13668.0,128.0,3室2厅,7539.0,东南,金地荔湖城，证满两年，轻轨旁，产权清晰，业主包税，来电看房,中层,精装修,93.7
2492,21591.0,190.0,3室2厅,11190.0,南北,尚东嘉御 业主换房降价急售 精装3房带学位 可公积金二次装修,高层,精装修,88.0
2493,66981.0,398.0,2室1厅,18232.0,南北,淘金华庭小两房单位 南北对流 带阳台 华侨学位 附图,中层,精装修,59.4
2494,55278.0,398.0,3室2厅,18232.0,东南,带大平台  近华师地铁站 刚需小三房  格局方正,低层,精装修,72.0
2495,11977.0,103.0,3室2厅,6066.0,东南,(有产权)石桥新村小区 首付30万买精装三房 月供低 带学位,中层,精装修,86.0
2496,12925.0,130.0,3室2厅,7656.0,南北,广州不限购（单合同）单价1.3万年末特惠，近天河，全新一手,中层,精装修,100.6
2497,10506.0,99.6,3室2厅,4562.0,南,时代南湾 一线望江 双省级学位 低首付免息分期 不限购,低层,精装修,94.8
2498,40957.0,385.0,3室2厅,17637.0,东南,东圃 金碧世纪花园  中高楼层 东南向三房 地铁口物业,中层,精装修,94.0
2499,25784.0,263.0,3室2厅,15490.0,南,东方白云花园 豪装修 102平 三房送花园 50平,低层,豪华装修,102.0
2500,44338.0,399.0,3室2厅,18278.0,东南,(年底冲刺) 全新加推特价单位 开发商让利出售 海珠小雅,中层,精装修,90.0
2501,33126.0,298.0,3室2厅,17552.0,西南,地铁口物业 5年楼龄电梯小区 园林绿化 高层南向 通风采光好,中层,精装修,90.0
2502,15952.0,135.0,3室2厅,7951.0,南,万科金域中央 刚需三房 全新装修未入住 享省级学位 急售,中层,精装修,84.6
2503,41237.0,400.0,3室2厅,18324.0,西北,纪念堂附近低层三房大厅 入读东风西小学 大院管理,低层,简单装修,97.0
2504,29221.0,388.0,4室2厅,17774.0,北,近地.铁电梯房 海龙湾豪装大四房 望中心花园 视野开阔,中层,豪华装修,132.8
2505,33666.0,300.0,3室2厅,17669.0,南,金地天河公馆 南向3房 关系户内部转名 一手交易 近地铁口,中层,精装修,89.1
2506,16158.0,160.0,3室2厅,9423.0,南,春风十里（内部转名单位享9折） 100米地铁口 赠送书房,中层,精装修,99.0
2507,19474.0,185.0,3室2厅,10896.0,南,洛溪 如意花园 居家实用两房 方正格局 双阳台 南北通透,低层,精装修,95.0
2508,35104.0,310.0,3室2厅,18258.0,东南,保利汇海花园 南向三房 证过两年 保养很好,中层,精装修,88.3
2509,15169.0,135.0,3室2厅,7951.0,南,绿湖国际城（20套特价）首付仅40万 买房还送车位和管理费,中层,精装修,89.0
2510,17327.0,199.0,3室2厅,11721.0,东南,广东保利，千亩大盘精装三房南向，单边位南北对流来电五年管理费,低层,精装修,114.9
2511,9651.0,83.0,3室2厅,3802.0,南,新收笋盘 满五唯一 首付20万读省一级学校 万达商圈配套,低层,精装修,86.0
2512,22989.0,200.0,3室2厅,11779.0,东南,长江数码花园 精装实用三房 业主急售 价格低就是这么任性,中层,精装修,87.0
2513,24096.0,200.0,3室2厅,11779.0,南,（万科城市之光）楼龄新，总价低，配套好，精装三房，临近地铁,中层,精装修,83.0
2514,26515.0,350.0,3室2厅,16033.0,南北,（一楼带156方花园）南沙碧桂园 大三房 业主加建60方,低层,豪华装修,132.0
2515,23457.0,190.0,3室1厅,11190.0,南,石化生活区  采光好三房  南北对流  省级名校  配套齐全,高层,简单装修,81.0
2516,37624.0,380.0,3室2厅,17408.0,南,这套现在380万可以了，尚领时代 南向电梯31房 真的急了,高层,精装修,101.0
2517,32269.0,280.0,3室2厅,16491.0,东北,万科东荟城 精装小三房过两年省15万重税 真实价格业主诚心售,中层,精装修,86.8
2518,24443.0,215.0,3室1厅,12663.0,东,万科四季花城八期电梯精装独特户型,中层,精装修,88.0
2519,36848.0,339.0,3室1厅,15529.0,东,白云新城 飞翔公园地铁口 有改善型单位出售 钥匙在手看房约吗,高层,精装修,92.0
2520,23561.0,208.0,2室2厅,12251.0,南,黄石花园 格局方正 小区坏境绿化好 周围配套齐全 生活方便！,高层,精装修,88.3
2521,17805.0,160.0,3室2厅,9423.0,南,单合同 可公积金 南沙首站地铁大盘 配套省级学位 来电享9折,中层,精装修,89.9
2522,17750.0,142.0,3室2厅,8363.0,南,新康花园带學位 南向大三房 全新装修带阁楼 近哋鉄,高层,精装修,80.0
2523,19053.0,181.0,3室2厅,10660.0,南,万科里享家 居住大城 长岭居板块 全新未入住 带万科里商业体,中层,精装修,95.0
2524,61563.0,550.0,3室2厅,25196.0,西南,广州东站旁 天誉花园 实用电梯三房 看房方便 550万,中层,精装修,89.3
2525,18824.0,160.0,3室1厅,9423.0,南,全景房源 西兴苑 南向三房 南阳里学位 中楼层 随时看房,低层,精装修,85.0
2526,11875.0,95.0,3室2厅,4352.0,南北,绿地城 实用南向三房 重新装新 受330影响 返价出售 谈价,中层,简单装修,80.0
2527,21446.0,178.0,3室2厅,10484.0,东北,侨基花园 电梯三房 市桥站800米 看房方便,低层,精装修,83.0
2528,20179.0,180.0,3室2厅,10601.0,南北,万科幸福誉 首付可做一成 单合同 14号何棠下地铁300米,中层,精装修,89.2
2529,50000.0,400.0,3室1厅,18324.0,南,大学环境带泳池 龙口西 楼层南北通 急卖 随时看房 急,中层,精装修,80.0
2530,22096.0,190.0,3室2厅,11190.0,南,实地蔷薇国际 全智能家居  地铁21号线 4站到天河 单合同,中层,精装修,86.0
2531,20833.0,200.0,3室2厅,11779.0,南,全新一手房科慧花园 地铁口物业，带学位  随时看房,中层,精装修,96.0
2532,12000.0,102.0,3室2厅,6007.0,南,敏捷绿湖 新东站旁 地铁口 首付1成 低于市场20万 95折,低层,精装修,85.0
2533,25857.0,215.0,2室2厅,12663.0,东南,龙光峰景华庭 二房东南向 装修保养好 满五年唯一 看房方便,中层,简单装修,83.2
2534,14749.0,118.0,3室2厅,6949.0,南,黄埔 3房带豪华装修 年底换房接受公积金 全新装修,中层,精装修,80.0
2535,20040.0,198.0,3室2厅,11662.0,南,碧桂园玺悦 720度全景看房 无需来访楼盘来电更送5年管理费,中层,精装修,98.8
2536,19639.0,163.0,3室2厅,9600.0,南,锦绣华庭 可公积金 带车位 地铁口 带学位 首付一成 有钥匙,中层,精装修,83.0
2537,53086.0,430.0,3室2厅,19698.0,南,购书中心后面 已交钱加装电梯 华阳小学 近地铁 三房二卫,中层,简单装修,81.0
2538,16981.0,180.0,3室2厅,10601.0,南北,华天大厦 能看房 天贵路华贵苑对面 电梯房 附带室内图片,中层,精装修,106.0
2539,6742.0,60.0,3室2厅,2748.0,南,恒大金碧天下 精装三房 大社区 不限购 业主置换 欢迎询问,中层,精装修,89.0
2540,18588.0,158.0,3室2厅,9306.0,南北,柏丽花园 精装3房带学位 配套成熟 交通方便 随时看房,中层,精装修,85.0
2541,20094.0,180.0,3室2厅,10601.0,南,火爆加推丶中心位置）招商雍景湾 安静舒适 远离喧闹的公路,中层,精装修,89.6
2542,40605.0,365.0,3室2厅,16721.0,东南,东南向精装三房 美林誉府次新楼 13号地铁马上开通 涨价在即,中层,精装修,89.9
2543,47287.0,400.0,3室2厅,18324.0,南,时尚明苑 国际金融城版块 4号线车陂站 本人保管钥匙,中层,精装修,84.6
2544,16706.0,192.0,3室2厅,11308.0,南北,万科幸福誉 内部工程款单位 全景VR真实拍摄 仅五套单位,低层,精装修,114.9
2545,22105.0,210.0,3室2厅,12368.0,南,方圆南沙水恋 单合同 黄阁地铁站20米 一手房带精装修首付低,中层,精装修,95.0
2546,39918.0,350.0,3室2厅,16033.0,南,新收笋盘 业主急售 中层南向望花园三房 省级学位 全新未住,高层,精装修,87.7
2547,32376.0,320.0,3室2厅,18847.0,北,丰逸尚居 电梯三房 精装修 五号线地铁附近 带省级学位,低层,精装修,98.8
2548,32955.0,290.0,3室2厅,17080.0,南,东园小区 首付三十万买 电梯南向三房 省级学位学位 拎包入住,中层,简单装修,88.0
2549,21584.0,218.0,3室2厅,12840.0,南,新出笋盘 松涛北苑 三房带主套 带精装修 可接拎包入住,中层,精装修,101.0
2550,7160.0,58.0,3室2厅,2657.0,南,VR实拍 白云龙归城 地铁口实用三房 拎包入住 急售赠送车位,中层,精装修,81.0
2551,31618.0,215.0,3室2厅,12663.0,南,春庭花园 实用面积大 在装电梯 买下值赚 产权清晰，税费低,高层,精装修,68.0
2552,25492.0,220.0,3室2厅,12957.0,东南,金名都 大三房 园林景观 证过两年 配套齐全 业主急售,低层,精装修,86.3
2553,41628.0,358.0,3室2厅,16400.0,南,东圃 金融城物业 双地铁 盈彩美居三期 南向精装三房业主诚售,低层,精装修,86.0
2554,17269.0,151.0,3室2厅,8893.0,东南,保利爱特城 轨电车2号线直达香雪站 自带公立学校 单合同包税,低层,精装修,87.4
2555,28977.0,255.0,3室2厅,15019.0,南,祈福新村蝶舞南向三房装修保养好 可拎包入住 价钱可议,中层,豪华装修,88.0
2556,58500.0,468.0,3室2厅,21439.0,南北,华阳 购书旁精装两房，小区管理，单价低，有钥匙,低层,豪华装修,80.0
2557,40460.0,352.0,3室2厅,16125.0,东,实地拍摄全景为准 一期保留单位 精装修朝东 震撼价 中层单位,中层,精装修,87.0
2558,20521.0,170.0,3室2厅,10012.0,南,碧桂园天玺湾 精装南向三房 业主度假房 现在因公司急需姿金,高层,精装修,82.8
2559,19568.0,184.0,3室2厅,10837.0,东南,保利中航城（享教育城290亿完善配套）地铁口物业 支持公积金,中层,精装修,94.0
2560,18605.0,160.0,3室2厅,9423.0,北,天河环卫局宿舍 个人产权 过五年唯一 来电速看房,低层,精装修,86.0
2561,62963.0,510.0,3室2厅,23363.0,东北,侨怡xi缺东南三房 普通装修 配套设施完善 入读华阳 急售,中层,简单装修,81.0
2562,17176.0,146.0,3室2厅,8599.0,南,首付12万送车位 产权清晰带学位 中高楼层南向 来电95折,高层,精装修,85.0
2563,31333.0,188.0,3室1厅,11073.0,南,龙岗路公安宿舍 大院管理 安静舒适 4楼 实用三房出售,中层,精装修,60.0
2564,22291.0,180.0,2室2厅,10601.0,西,翡翠绿洲 全新未住 对流户型 舒适两房,中层,精装修,80.8
2565,14607.0,130.0,3室2厅,7656.0,东南,内部员工特价 送产权车位 增城区府核心板块 带省级学位,中层,精装修,89.0
2566,21429.0,210.0,3室2厅,12368.0,南,凤馨苑精装修三房 学位房 中高楼层 配套齐全 交通便利,高层,精装修,98.0
2567,15200.0,190.0,3室2厅,11190.0,南北,亚运城南荣花园 近地铁 有证在手 低于市场价 学區房 采光好,高层,毛坯,125.0
2568,19264.0,195.0,3室2厅,11484.0,南,保利城 中间楼层 单边位东南向 三房带主套 全新未住 学位房,中层,精装修,101.2
2569,8090.0,72.0,3室2厅,3298.0,南北,三水城 降价了 首付2万 4号线西南站  精装奢华三房,中层,精装修,89.0
2570,20421.0,195.0,3室2厅,11485.0,南,（内部转名）亚运城5号 南向精装大三房 省级学位 近地铁,中层,精装修,95.5
2571,28125.0,225.0,3室2厅,13252.0,南,泰景花园 精装修三房 读省一级名校 业主急卖 准电梯房,高层,精装修,80.0
2572,26123.0,200.0,3室2厅,11779.0,南,急售（万科尚.城）学位房，产权清晰，可议价，近地铁，配套齐,中层,精装修,76.6
2573,32500.0,260.0,3室2厅,15313.0,南北,赤岗地铁口 大塘公安宿舍中层靓装修三房 封闭小区管理 可以看,中层,豪华装修,80.0
2574,20584.0,165.0,3室2厅,9718.0,南北,火电厂宿舍  降价三房  大型小区园林  近地铁,高层,简单装修,80.2
2575,15520.0,194.0,3室2厅,11426.0,南,亚运城，南荣花园，三房两厅，中高层，地铁站500米,高层,毛坯,125.0
2576,22222.0,180.0,2室2厅,10601.0,东北,番禺區 保利二房业主急售180万，寻求有缘人，笋盘难求,低层,毛坯,81.0
2577,12546.0,110.0,3室2厅,6478.0,南,恒大山水郡 中新知识城 30分到天河北 精装修三房 省级学位,中层,精装修,87.7
2578,40341.0,355.0,3室1厅,16262.0,南,天河公园东门 华翠街 舒适三房 厅出阳台南向 户型方正 安静,中层,精装修,88.0
2579,17397.0,178.2,3室2厅,10495.0,南,小区自带公立中小学校 轻轨地铁口 品牌大盘商圈成熟 交通便捷,中层,精装修,102.4
2580,38462.0,500.0,3室2厅,22905.0,东南,公园前 豪华装修 温馨舒适复式两层 3房2厅3卫 格局方正,中层,豪华装修,130.0
2581,35955.0,320.0,3室2厅,18847.0,北,万华花园 安静电梯三房 双阳台望花园,中层,简单装修,89.0
2582,45712.0,420.0,3室2厅,19240.0,南北,笋盘推荐 天河金融城 阳光桃源豪装大三房 近地铁地段好公园旁,中层,豪华装修,91.9
2583,54839.0,340.0,2室2厅,15575.0,东南,淘金路 电梯2房2厅东南向 读华侨学位 位置安静,低层,精装修,62.0
2584,41500.0,498.0,3室2厅,22813.0,南北,星河湾三期 不超豪宅 园景三房 业主诚意出售 单边位,低层,简单装修,120.0
2585,27143.0,190.0,3室1厅,11190.0,南北,汇美西苑 低层精装三房 格局靓  保养好 拎包入住 业主急售,低层,精装修,70.0
2586,24253.0,228.0,3室2厅,13429.0,东北,科学城 龙光峰景华庭 实用精装 南向三房 6号线金峰站 安静,低层,精装修,94.0
2587,50870.0,468.0,3室2厅,21439.0,东南,金田花苑，低于市场30万准电梯3房！业主婚房装修不久，免重税,中层,精装修,92.0
2588,20085.0,235.0,3室2厅,13841.0,东南,万科天景花园三房带主套东南向望花园中高层过五无按揭来看房吗,高层,精装修,117.0
2589,22851.0,310.0,3室2厅,18258.0,南,全新未住，南向大3房，花园中间位置，即买即入读省生点育才学位,低层,毛坯,135.7
2590,29730.0,330.0,3室2厅,19436.0,南,滨江绿园 高层 电梯南向三房 户型方正 实图 看房方便,高层,精装修,111.0
2591,24457.0,225.0,3室2厅,13252.0,南北,时代南湾 精装三房南北对流 园景湖景海景尽收眼 随时看房,低层,精装修,92.0
2592,29762.0,375.0,3室2厅,17179.0,东,中空厅大3房 20方空中花园 业主急售 随时看房 少税,低层,简单装修,126.0
2593,23345.0,250.0,3室2厅,14724.0,东南,凤凰城凤锦苑 豪华三房 价格可谈,中层,豪华装修,107.1
2594,18282.0,175.0,3室2厅,10307.0,南,云溪四季 新推特价精装三房 地铁五站到天河 速来电享惊喜折扣,中层,精装修,95.7
2595,38500.0,385.0,3室2厅,17637.0,南,您看过多少房子都不重要 重要的是这套将是您聪明的选择,中层,精装修,100.0
2596,50000.0,460.0,3室2厅,21073.0,东南,华阳本部 东南向电梯三房 安静有小区 交通方便 看房有钥匙,高层,简单装修,92.0
2597,37616.0,320.0,2室2厅,18847.0,南,文冲悦时代花园 (直降20万)地铁口 配套齐全 楼龄新,中层,精装修,85.1
2598,32442.0,279.0,3室2厅,16433.0,南,高楼层  厅直出大阳台  一览广州之美 东圃地铁口 天力居,高层,精装修,86.0
2599,19505.0,200.0,3室2厅,11779.0,南,"萝岗明汇轩,学位房，总价低，近地铁，配套齐，可议价，业主急售",中层,精装修,102.5
2600,41667.0,450.0,3室2厅,20614.0,南,东圃金融城旁 盈彩美居三期 精装南向大三房 高层望花园 诚售,中层,精装修,108.0
2601,42593.0,460.0,3室2厅,21073.0,南,东圃 金碧世纪花园 南向三房 连车位一起才460万,低层,精装修,108.0
2602,56471.0,480.0,3室1厅,21989.0,南北,VR全景实看暨大校内 苏州苑 电梯三房468万 南向没遮挡,低层,简单装修,85.0
2603,55556.0,750.0,3室2厅,34358.0,北,芭堤水岸低于市场价80万三房带主套 送平台花园 随时看房,低层,精装修,135.0
2604,20202.0,200.0,3室2厅,11779.0,北,凤凰城凤仪苑 中楼层 保养新三房 带车位 不好意思再砍价,中层,精装修,99.0
2605,25281.0,225.0,3室2厅,13252.0,南北,人生得意须购房 莫使全款变首付 锦绣生态园三房在这,中层,精装修,89.0
2606,31286.0,270.0,3室2厅,15902.0,东南,洛湖居 精装南向三房 楼.王位置 近大门 配套齐 近地铁,高层,精装修,86.3
2607,7886.0,83.0,3室2厅,3802.0,东,鸿安花园 精装三房 新动力广场旁 地铁物业 找我买便宜,低层,精装修,105.3
2608,33084.0,310.0,3室2厅,18258.0,东南,金沙洲地铁口 汇海花园  3房2厅2卫 诚售,低层,精装修,93.7
2609,34871.0,338.0,3室2厅,15484.0,西南,保利西海岸 江岸花园实用三房 经典户型  值得拥有,高层,精装修,96.9
2610,24781.0,238.0,3室2厅,14018.0,东南,花都豪宅标杆盖路劲天隽峰 少量96户型 单价25000不到,低层,精装修,96.0
2611,34789.0,235.0,3室1厅,13841.0,南北,怡园小区 带省一级怡园名校 精装南向正规三房 可公积金贷款,中层,精装修,67.6
2612,19292.0,170.0,3室2厅,10012.0,南北,亚运城5号 近地铁口 周边配套成熟 带广铁一中学位 可公积金,低层,精装修,88.1
2613,38478.0,355.0,3室2厅,16262.0,南,晓城大厦 电梯三房 保养新净 价格可谈 看房方便 住家房子,中层,精装修,92.3
2614,18000.0,180.0,3室2厅,10601.0,南北,银珠苑 花果山地铁口旁 体育馆 图书馆 学校 市场一步到位,中层,精装修,100.0
2615,28495.0,265.0,3室1厅,15608.0,南,集贤苑 楼栋位置好，南北对流，通风采光好，带省一级学位,高层,精装修,93.0
2616,31352.0,270.0,3室2厅,15902.0,东北,万科东荟城 精装小三房 真盘实价房源 业主诚心出售随时可看房,中层,精装修,86.1
2617,42466.0,310.0,2室2厅,18258.0,南,云景花园云桂苑 电梯两房 中层采光好 南向望花园 可就读培英,高层,精装修,73.0
2618,32913.0,339.0,3室2厅,15529.0,南,骏景花园 三房两厅精装修 小区设备齐全带泳池 交通便利近地铁,中层,精装修,103.0
2619,31977.0,275.0,3室2厅,16197.0,南,天河东圃 旭景家园 南向精装三房 全新免装修 带省级学,中层,精装修,86.0
2620,35227.0,310.0,3室2厅,18258.0,东南,实拍金融城 东圃阳光桃源 3房88平310万 业主刚放急售,中层,精装修,88.0
2621,34667.0,520.0,3室2厅,23821.0,南,珠江御景湾 中楼层江景大三房 业主年后移民急售物业 唯一物业,中层,精装修,150.0
2622,26857.0,188.0,3室2厅,11073.0,东南,沙河顶永福正街 精装低楼层三房 送30方花园 看房方便,低层,精装修,70.0
2623,40763.0,310.0,2室2厅,18258.0,南北,十年小雅 南北对流 精致小两房 拎包入住,低层,精装修,76.1
2624,33472.0,339.0,3室2厅,15529.0,东南,金融城 天健上城 次新楼盘 南向望花园 精装三房带入户花园,中层,精装修,101.3
2625,39450.0,430.0,3室2厅,19698.0,东南,金融城 美林湖畔花园 东南安静望花园 家私电全送 移民急售,高层,豪华装修,109.0
2626,22941.0,210.0,3室2厅,12368.0,南,新收笋盘学位房，地铁口物业，亚运城广场旁，实用三房亚运城5号,中层,精装修,91.5
2627,27500.0,220.0,3室1厅,12957.0,南北,棠德花园 低楼层三房少有户型 车陂棠下 近21号线棠东站,低层,精装修,80.0
2628,26768.0,265.0,3室2厅,15608.0,东南,东南方向三房 视野开阔 业主二次装修 婚房之选,高层,精装修,99.0
2629,27778.0,200.0,3室2厅,11779.0,东南,云山居 空气好环境好 全明户型 采光通风好 原始格局实用三房,高层,精装修,72.0
2630,18636.0,164.0,3室2厅,9659.0,南,万科海上明月 来电享团购价95折 全户型单合同 可公积金,低层,精装修,88.0
2631,43069.0,435.0,3室2厅,19927.0,西南,岭南新世界G区 入读重华师附小 学位无占用 装修保养好 急卖,中层,豪华装修,101.0
2632,37634.0,390.0,3室2厅,17866.0,东南,御金沙东南向看花园 地铁口的花园小区 你值得拥有,中层,精装修,103.6
2633,31896.0,310.0,3室2厅,18258.0,东南,江岸花园 置换首 选    豪华装修大3房  带主套 来电看,低层,精装修,97.2
2634,37368.0,355.0,3室2厅,16262.0,南北,看房方便 可改四房 可就读培英 业主腾名额 价可谈 云景花园,中层,精装修,95.0
2635,36145.0,360.0,3室2厅,16491.0,南北,VR视频看房 广州奥林匹克花园 精装修三房 安静单边位采光好,高层,精装修,99.6
2636,24302.0,209.0,3室2厅,12310.0,东南,(360度看房）锦绣生态园 精装实用刚需三房 您还在犹豫什么,高层,简单装修,86.0
2637,39881.0,335.0,3室2厅,15346.0,南北,区庄村便宜三房格局好，东南向，黄花小学未占用，有匙随时看,高层,精装修,84.0
2638,40612.0,398.0,3室2厅,18232.0,南,兰亭盛荟 地铁5号线东圃站 享广州醉大空中花园 团购减20万,低层,精装修,98.0
2639,38235.0,390.0,3室2厅,17866.0,东北,佰利山一线江景精装3房 全新未住 证过两年 交通便利,低层,精装修,102.0
2640,40889.0,368.0,3室2厅,16858.0,南北,贱卖！德政中路 电梯精装三房 业主急用钱 送70方私家花园,高层,精装修,90.0
2641,9302.0,80.0,3室2厅,3664.0,南北,东明园 物有所值的大三房 首付两成即可 因自身城急需资金,低层,豪华装修,86.0
2642,30485.0,290.0,3室2厅,17080.0,东南,保利星海花园 景观不可脑补 视野开阔 五年唯一 随时去看房,高层,精装修,95.1
2643,26712.0,360.0,3室2厅,16491.0,南,（笋实拍）华南新城南区 134方方正三房 抄底货 有匙即看,中层,精装修,134.8
2644,36058.0,375.0,3室2厅,17179.0,南,富力阳光美台 南向大三房 电梯中高层 望中心花园泳池,中层,精装修,104.0
2645,41546.0,403.0,3室2厅,18461.0,东南,广附小学 金域蓝湾三期 高层江景3房 南北通透 品质装修,低层,精装修,97.0
2646,11512.0,99.0,3室2厅,4535.0,南,（不限购）顶好花园华宅 全新精装修 配套齐全 来电即享98折,中层,精装修,86.0
2647,34884.0,360.0,3室2厅,16491.0,南北,刚需上车盘 首付60万就能买到 御金沙地铁精装三房,中层,精装修,103.2
2648,17671.0,171.0,3室2厅,10071.0,南,碧桂园玺悦 精装海景3房可公积金 入读省级名校 认购送车位,低层,精装修,96.8
2649,15306.0,150.0,3室2厅,8834.0,南,（南富颖苑）总价低，学位房，产权清晰，可议价，近地铁，配套齐,中层,精装修,98.0
2650,10049.0,90.0,3室2厅,4122.0,东南,友田翡翠华庭，免稅，近地铁带升级学位，精装修，首付18万,低层,精装修,89.6
2651,18892.0,180.0,3室2厅,10601.0,北,碧泰豪苑 中层 北向看花园 安静不吵毛坯三房 方便看房,中层,毛坯,95.3
2652,34800.0,348.0,3室2厅,15942.0,南,棠东 春江花园 三房二厅 正南向 对流户型 东南单边 无遮挡,中层,精装修,100.0
2653,16165.0,172.0,3室2厅,10130.0,南,南沙阳光城  106平精装修172万三房  额外折扣送管理费,低层,精装修,106.4
2654,16592.0,148.0,3室2厅,8717.0,东南,万科幸福誉 地铁旁 单合同 首付低 购房三管理费 名额有限,中层,精装修,89.2
2655,38606.0,370.0,3室2厅,16950.0,南北,黄埔花园 精装三房  园中位置 正望花园 邻近地铁 看房方便,低层,精装修,95.8
2656,20462.0,185.0,3室2厅,10896.0,南,全新装修未入住刚需三房，全屋品牌家电全送，省心省事你值得拥有,高层,豪华装修,90.4
2657,27951.0,255.0,3室2厅,15019.0,北,华南新城 小3房 255万便宜 过五省税  小孩入读华师,低层,精装修,91.2
2658,21810.0,200.0,3室2厅,11779.0,南,亚运城5号 内部转名 可公积金 地铁口物业 配套成熟 带学位,中层,精装修,91.7
2659,31027.0,295.0,3室2厅,17375.0,东南,金沙洲 保利江岸花园  精致装修 有钥匙 随时方便看房,低层,精装修,95.1
2660,28806.0,348.0,3室2厅,15942.0,南,亚运城运动员区三房 望湖南向单位 格局方正 南北通透 看房约,中层,精装修,120.8
2661,8405.0,90.0,3室1厅,4122.0,南,颐和盛世 学校就在家门口 刚需入住,低层,精装修,107.1
2662,47850.0,435.0,3室2厅,19927.0,南北,尚东峰景 电梯高层楼 王单位 户型方正实用 少有放盘 随时看,高层,精装修,90.9
