,UserNo,ProgramNo,RecommendScore,ProgramName
2944,11067,1984,0.5759447880978877,豪华爱漫游：法属波利尼西亚
1533,11067,595,0.5569256956821014,05月14日 熊出没之春日对对碰
1780,11067,451,0.553348771097425,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
194,11067,1167,0.5320712384991259,飓风营救3
847,11071,2538,0.8178364389595936,太极2
1869,11071,2233,0.5829741893691673,古埃及的珍宝
1620,11071,1947,0.48778050597821576,黎明2011年LEON-X-U红馆演唱会
3226,11071,844,0.46069424382801105,05月16日 新葫芦兄弟
1747,11071,451,0.44039169544609946,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
419,11071,1681,0.42043298801740087,08月25日 巴巴爸爸的探险
2237,11071,417,0.3761131149942747,大话西游之月光宝盒
2810,11071,890,0.3761131149942747,05月20日 高能少年团：王俊凯董子健变带刀侍卫
2994,11071,359,0.37023354140213993,07月18日 熊熊乐园
2749,11071,1213,0.346076396190277,08月13日 熊出没之环球大冒险
521,11074,1691,1.9525142559030906,捉妖记
420,11074,1681,0.8744084259992632,08月25日 巴巴爸爸的探险
1621,11074,1947,0.8113778510952508,黎明2011年LEON-X-U红馆演唱会
2380,11074,2270,0.760822291862954,自然：宇宙 解密古老传奇
1748,11074,451,0.670268321244166,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2497,11074,1502,0.6597582423794701,07月16日 巨神战击队第三季
848,11074,2538,0.6542430108315737,太极2
1870,11074,2233,0.6267751840624276,古埃及的珍宝
2304,11074,2459,0.6108676648940389,07月27日 猪猪侠超星萌宠二
1095,11074,1348,0.5771426991186426,哈利波特3：阿兹卡班的逃犯
2066,11075,712,2.339560374489857,佳人蓓尔
702,11075,781,1.4862124355964355,04月26日 神奇阿呦
1381,11075,483,1.416697620655564,天降美食2
2214,11075,570,1.4039023813486178,灭门
1073,11075,1348,1.400761410258515,哈利波特3：阿兹卡班的逃犯
1321,11075,488,1.2429275195394518,怪兽大学
2220,11075,320,1.2379101288541148,05月13日 猪猪侠之五灵守卫者
2148,11075,348,1.219927240950634,07月08日 我想和你唱 第二季：萧敬腾被爆撩妹有绝招
2167,11075,478,1.1871511671378987,坚不可摧
386,11075,647,1.1194615115996034,09月15日 极速前进 第四季：张继科化身战神接飞米
2920,11077,633,0.3180547206005481,蛇胆雄威
816,11077,2471,0.23585522694786948,08月09日 神奇阿呦
695,11077,1691,0.21703946614532707,捉妖记
990,11077,2538,0.21703946614532707,太极2
2125,11077,696,0.21703946614532707,宝贝小猪麦2
3776,11077,2110,0.21703946614532707,星夜故事秀：琼瑶剧五大“金牌童星”20年后首度团聚
94,11077,568,0.18321474810789973,暗黑杀神
1847,11077,451,0.18321474810789973,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2588,11077,2166,0.18321474810789973,第七子：降魔之战
3777,11077,1718,0.18321474810789973,樱桃小丸子
44,11080,568,1.5281802243226665,暗黑杀神
2283,11080,764,1.439180126950491,芭芭拉
1757,11080,451,1.192119461437332,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
861,11080,2538,1.0179177992581732,太极2
251,11080,1447,0.9556938125155665,阳光清洗
1107,11080,1348,0.9393418483542502,哈利波特3：阿兹卡班的逃犯
1552,11080,1477,0.8430950664339079,卧底归来
1231,11080,477,0.8111981090605236,唐人街探案
2242,11080,417,0.7700435306729358,大话西游之月光宝盒
3133,11080,904,0.7546862494637241,不懂撒娇的女人
451,11082,1681,1.5790952220445291,08月25日 巴巴爸爸的探险
888,11082,2538,1.3983436356327759,太极2
2662,11082,1955,1.089736935708592,我的青春在延安
289,11082,1447,0.9869229742768408,阳光清洗
132,11082,1174,0.6814886452447291,07月06日 今晚80后脱口秀：责任心
1912,11082,2233,0.6814886452447291,古埃及的珍宝
3364,11082,1487,0.6288630075343581,07月28日 天天向上：黄奕康复后首秀尽显吃货本色
57,11082,568,0.6220084679281462,暗黑杀神
1353,11082,819,0.6220084679281462,极限挑战 第一季20150802期
1654,11082,1947,0.6220084679281462,黎明2011年LEON-X-U红馆演唱会
222,11084,1447,1.212103002947501,阳光清洗
2133,11084,756,0.9114380725457369,生化危机1：变种
2141,11084,616,0.9013785937970441,叶问2：宗师传奇
2144,11084,730,0.8805864065751603,分裂
2146,11084,348,0.8565060631615244,07月08日 我想和你唱 第二季：萧敬腾被爆撩妹有绝招
2154,11084,748,0.8341591666550646,搭便车
2156,11084,364,0.8112357253230685,07月27日 熊熊乐园
2157,11084,529,0.7942671770575392,钢铁侠2
2158,11084,367,0.7837911796596027,08月19日 汪汪队立大功
2160,11084,554,0.7702228443693538,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团
3239,11085,2271,0.435471516157829,自然：感官奥秘-听觉
305,11085,1447,0.39862219894500817,阳光清洗
2196,11085,2204,0.38458288707995114,09月19日 猫村狂想曲
2997,11085,1322,0.3402956732345155,夏有乔木，雅望天堂
3449,11085,1272,0.33466662011755355,北京爱情故事
2253,11085,417,0.3313908041510324,大话西游之月光宝盒
1136,11085,1348,0.3164060301111475,哈利波特3：阿兹卡班的逃犯
3181,11085,2017,0.31067495976309734,隐私保险箱
3271,11085,1475,0.31010135465094113,冰上的尤里
3456,11085,1728,0.30971558716748643,真相：重返巅峰
2210,11086,2204,0.5487192314893379,09月19日 猫村狂想曲
2373,11086,2459,0.507991715862851,07月27日 猪猪侠超星萌宠二
3518,11086,2645,0.5029635023079403,发现：新疆味道
2801,11086,892,0.4660740786465403,06月22日 今晚80后脱口秀：我乐意
691,11086,1691,0.43151786154094657,捉妖记
2074,11086,712,0.39129597650163284,佳人蓓尔
3428,11086,1175,0.39129597650163284,07月13日 今晚80后脱口秀：潜力
3530,11086,1104,0.3667649609334233,特别呈现：传家本事？他们的一天
3745,11086,2560,0.3667649609334233,爱情碰碰撞
176,11086,1174,0.3665703596255414,07月06日 今晚80后脱口秀：责任心
1077,11087,1348,0.8275507492696398,哈利波特3：阿兹卡班的逃犯
1415,11087,2493,0.6138458044640714,09月01日 小公主苏菲亚2
825,11087,2538,0.49719350740531804,太极2
499,11087,1691,0.49168759452526567,捉妖记
2752,11087,1398,0.4382695079496875,07月05日 小济公
2754,11087,1145,0.419646111431618,安娜与国王
2758,11087,2675,0.4107346217305618,08月01日 猪猪侠之拼装特工队
1306,11087,1673,0.40127100064869586,05月22日 积高侠与阿里巴巴
2718,11087,389,0.3937830814260244,07月23日 超级飞侠二
1608,11087,1947,0.3919035608259853,黎明2011年LEON-X-U红馆演唱会
1612,11094,1947,1.3508337482273278,黎明2011年LEON-X-U红馆演唱会
403,11094,1681,0.9168635259512024,08月25日 巴巴爸爸的探险
830,11094,2538,0.7286087513065144,太极2
2488,11094,1502,0.5823666187850466,07月16日 巨神战击队第三季
1733,11094,451,0.578783503739307,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2895,11094,633,0.4078426390498501,蛇胆雄威
2376,11094,2270,0.3896531820297903,自然：宇宙 解密古老传奇
2921,11094,1995,0.3896531820297903,冰与火之歌：权力游戏 第四季
2939,11094,2510,0.3896531820297903,失眠男女
2940,11094,1984,0.3838256690836251,豪华爱漫游：法属波利尼西亚
1609,11096,1947,0.7661140947166099,黎明2011年LEON-X-U红馆演唱会
993,11096,1150,0.5739162022747529,08月29日 神奇阿呦
1955,11096,1301,0.3918193151171953,07月06日 贝肯熊
2759,11096,1434,0.38159840737789236,记忆大师
398,11096,1681,0.38066298533413495,08月25日 巴巴爸爸的探险
826,11096,2538,0.3203092911586959,太极2
2135,11096,756,0.31781441777536534,生化危机1：变种
2773,11096,596,0.31781441777536534,06月09日 奔跑吧：热巴被弹飞落水
2375,11096,2270,0.308136574241623,自然：宇宙 解密古老传奇
1731,11096,451,0.29362972735530196,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
647,11097,1691,1.1818269164318358,捉妖记
1171,11097,1348,0.9315145065090431,哈利波特3：阿兹卡班的逃犯
1298,11097,2052,0.8799915689811009,05月24日 神奇阿呦
1481,11097,2493,0.8754796953253318,09月01日 小公主苏菲亚2
792,11097,2471,0.8716113468105149,08月09日 神奇阿呦
2362,11097,2459,0.8709488844726679,07月27日 猪猪侠超星萌宠二
2036,11097,506,0.7349148402786799,白狐
1576,11097,866,0.632004607152248,仙剑奇侠传三
84,11097,568,0.5545958822531166,暗黑杀神
1370,11097,819,0.5079698725630396,极限挑战 第一季20150802期
1749,11098,451,2.1829990793420473,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
849,11098,2538,1.5269523307710222,太极2
2779,11098,892,1.4459801490288902,06月22日 今晚80后脱口秀：我乐意
522,11098,1691,1.4113262487826344,捉妖记
2898,11098,633,1.4094700115789973,蛇胆雄威
36,11098,568,1.3039898997783215,暗黑杀神
1549,11098,1477,1.0784649771975896,卧底归来
1096,11098,1348,1.076369103833993,哈利波特3：阿兹卡班的逃犯
2411,11098,2550,1.0637590716625327,冲出康普顿
3174,11098,2017,0.9494525944389393,隐私保险箱
637,11099,1691,0.7395454056137253,捉妖记
3091,11099,1734,0.5628941678684228,漫威系列片花
954,11099,2538,0.537872129703547,太极2
2032,11099,506,0.4934177672523654,白狐
1698,11099,1947,0.45683947545094816,黎明2011年LEON-X-U红馆演唱会
2583,11099,2166,0.44524117230776256,第七子：降魔之战
1830,11099,451,0.441937763676976,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3547,11099,2250,0.4082482904638631,你是我的幸福
2055,11099,311,0.3923780013398357,机械姬
2150,11099,348,0.3923780013398357,07月08日 我想和你唱 第二季：萧敬腾被爆撩妹有绝招
1129,11101,1348,1.1882681351978301,哈利波特3：阿兹卡班的逃犯
133,11101,1174,1.136773469194293,07月06日 今晚80后脱口秀：责任心
2324,11101,2459,0.5881935704968033,07月27日 猪猪侠超星萌宠二
889,11101,2538,0.5768180604894165,太极2
1781,11101,451,0.48101006364107657,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3035,11101,907,0.45307467379292404,公主新娘
3052,11101,974,0.45139020000402824,07月29日 2017出彩中国人：8岁萌娃变爆裂鼓手
452,11101,1681,0.3400171724232256,08月25日 巴巴爸爸的探险
290,11101,1447,0.31250131111513935,阳光清洗
3044,11101,825,0.30556392351889367,极限挑战 第二季20160612期
1151,11102,1348,1.1047156658982606,哈利波特3：阿兹卡班的逃犯
2337,11102,2459,0.5353758396139571,07月27日 猪猪侠超星萌宠二
1459,11102,2493,0.49476987002329914,09月01日 小公主苏菲亚2
1284,11102,2052,0.4745012422389816,05月24日 神奇阿呦
1807,11102,451,0.40360068711256214,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
592,11102,1691,0.38997404224855603,捉妖记
1213,11102,2027,0.38630464111397106,奢华之旅：魁北克
2025,11102,506,0.2745012422389816,白狐
3366,11102,1459,0.26991728188340847,08月13日 非你莫属：留学美女英语差
321,11102,1447,0.2608745973749755,阳光清洗
654,11103,1691,1.1278861798542215,捉妖记
348,11103,1447,0.8609972544220513,阳光清洗
1053,11103,1150,0.43760579618915585,08月29日 神奇阿呦
2536,11103,1502,0.4196745610828261,07月16日 巨神战击队第三季
3361,11103,2099,0.41377215457316774,铁血娇娃
2365,11103,2459,0.3877156467873325,07月27日 猪猪侠超星萌宠二
1706,11103,1947,0.3802324068089465,黎明2011年LEON-X-U红馆演唱会
1173,11103,1348,0.35580646374273217,哈利波特3：阿兹卡班的逃犯
2935,11103,1995,0.3548838631596124,冰与火之歌：权力游戏 第四季
795,11103,2471,0.3484956940673093,08月09日 神奇阿呦
618,11104,1691,0.7036833467848205,捉妖记
1824,11104,451,0.5157151452009845,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
938,11104,2538,0.4335499493109046,太极2
1597,11104,532,0.4209125505348807,长城
1941,11104,2233,0.41315001342737084,古埃及的珍宝
1689,11104,1947,0.39278414407080353,黎明2011年LEON-X-U红馆演唱会
2673,11104,1955,0.3857280926576863,我的青春在延安
2029,11104,506,0.38363231455715846,白狐
2199,11104,2204,0.37044717866997373,09月19日 猫村狂想曲
2988,11104,2205,0.37044717866997373,09月24日 熊出没之环球大冒险
1254,11106,477,0.4959233468439598,唐人街探案
2681,11106,1955,0.4869184088544123,我的青春在延安
1061,11106,1150,0.4801428725889183,08月29日 神奇阿呦
972,11106,2538,0.46522202608138463,太极2
2476,11106,2550,0.41470875370155696,冲出康普顿
1408,11106,335,0.40156329499847154,06月05日 熊熊乐园
2711,11106,2470,0.385790349463352,08月08日 KK魔法可可
668,11106,1691,0.3708820311285327,捉妖记
2698,11106,1426,0.35959385596103033,迪迦奥特曼
2204,11106,2204,0.3500090433062167,09月19日 猫村狂想曲
1871,11110,2233,1.1478735098276274,古埃及的珍宝
850,11110,2538,1.0266469950740094,太极2
421,11110,1681,0.9869229742768408,08月25日 巴巴爸爸的探险
1622,11110,1947,0.9422647755383204,黎明2011年LEON-X-U红馆演唱会
2640,11110,1955,0.7415816237971964,我的青春在延安
3071,11110,1994,0.6535896409435076,冰与火之歌：权力游戏 第六季
2412,11110,2550,0.6089314422049872,冲出康普顿
2892,11110,1055,0.5163977794943222,极限挑战 第二季20160605期
3175,11110,2017,0.5163977794943222,隐私保险箱
1097,11110,1348,0.4364357804719848,哈利波特3：阿兹卡班的逃犯
778,11112,2471,3.2840671548082434,08月09日 神奇阿呦
1464,11112,2493,3.040597258275984,09月01日 小公主苏菲亚2
154,11112,1174,2.803195371612053,07月06日 今晚80后脱口秀：责任心
605,11112,1691,2.1203938037526897,捉妖记
1219,11112,2027,1.6227757959956572,奢华之旅：魁北克
1817,11112,451,1.5447728560848948,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1291,11112,2052,1.4180715663723054,05月24日 神奇阿呦
2262,11112,417,0.9962557657484201,大话西游之月光宝盒
1402,11112,335,0.7875594749861818,06月05日 熊熊乐园
3127,11112,2299,0.769800358919501,花木兰
1269,11120,2052,1.4983817953166518,05月24日 神奇阿呦
2313,11120,2459,1.3022656601784677,07月27日 猪猪侠超星萌宠二
2902,11120,633,0.9898960108779687,蛇胆雄威
2284,11120,764,0.9648126474886302,芭芭拉
1528,11120,595,0.895567524852767,05月14日 熊出没之春日对对碰
1392,11120,335,0.8844182174128064,06月05日 熊熊乐园
116,11120,1174,0.8802623249977517,07月06日 今晚80后脱口秀：责任心
1232,11120,477,0.8608444046560277,唐人街探案
2043,11120,759,0.8597779663296315,绝代艳后
2504,11120,1502,0.6949159989812513,07月16日 巨神战击队第三季
2623,11121,293,0.7430236492249471,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
642,11121,1691,0.704699778370739,捉妖记
3189,11121,2017,0.5670665450674368,隐私保险箱
2741,11121,389,0.559888341980273,07月23日 超级飞侠二
791,11121,2471,0.39530567442636505,08月09日 神奇阿呦
1251,11121,477,0.35656143177289823,唐人街探案
1946,11121,2233,0.3535975624125416,古埃及的珍宝
3439,11121,2046,0.3428121833422535,惊悚之屋：地狱之门
1565,11121,1477,0.3355831148387193,卧底归来
2360,11121,2459,0.33082804722863224,07月27日 猪猪侠超星萌宠二
646,11122,1691,0.42873371623590983,捉妖记
343,11122,1447,0.40946815598350766,阳光清洗
1701,11122,1947,0.3519505052212373,黎明2011年LEON-X-U红馆演唱会
957,11122,2538,0.33261450185665475,太极2
3601,11122,2219,0.2414920188269003,一个人的武林
2680,11122,1955,0.22515717103938754,我的青春在延安
3611,11122,2600,0.21731276241688918,幻影车神3
2710,11122,2470,0.21401027215710888,08月08日 KK魔法可可
2202,11122,2204,0.20987751251747863,09月19日 猫村狂想曲
1980,11122,1301,0.20882206023328514,07月06日 贝肯熊
2020,11125,506,0.5845295284333121,白狐
3431,11125,473,0.5101813395369371,印度超人
1396,11125,335,0.5075575363679378,06月05日 熊熊乐园
1786,11125,451,0.4994203343824608,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
901,11125,2538,0.49143179332922104,太极2
2101,11125,696,0.4856182681343813,宝贝小猪麦2
3144,11125,904,0.47766169708725015,不懂撒娇的女人
2704,11125,2470,0.4714182592791358,08月08日 KK魔法可可
300,11125,1447,0.46520895544257895,阳光清洗
1554,11125,1477,0.43326733151634456,卧底归来
1722,11130,1947,0.43533725228726616,黎明2011年LEON-X-U红馆演唱会
1066,11130,1150,0.3382914495943043,08月29日 神奇阿呦
1411,11130,335,0.3382914495943043,06月05日 熊熊乐园
982,11130,2538,0.31581810425975937,太极2
2626,11130,293,0.2757914495943043,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
1951,11130,2233,0.2585605569906293,古埃及的珍宝
1372,11130,819,0.23927669529663687,极限挑战 第一季20150802期
3191,11130,2017,0.23927669529663687,隐私保险箱
3612,11130,2600,0.23927669529663687,幻影车神3
684,11130,1691,0.2168033499620919,捉妖记
453,11133,1681,0.6439505508593789,08月25日 巴巴爸爸的探险
2663,11133,1955,0.5243773949903288,我的青春在延安
291,11133,1447,0.47140452079103173,阳光清洗
890,11133,2538,0.4712493204298683,太极2
134,11133,1174,0.4398264056274474,07月06日 今晚80后脱口秀：责任心
1655,11133,1947,0.4398264056274474,黎明2011年LEON-X-U红馆演唱会
3142,11133,904,0.3866983310669869,不懂撒娇的女人
3332,11133,1170,0.2886751345948129,03月22日 金星秀：老徐分享恋人相处秘诀
3339,11133,2456,0.2886751345948129,07月24日 神奇阿呦
1913,11133,2233,0.23570226039551587,古埃及的珍宝
2971,11134,860,0.6138802621666246,台湾味道 第一季
1563,11134,1477,0.4654518298914498,卧底归来
3572,11134,471,0.4472135954999579,冰河世纪4：大陆漂移
3574,11134,29,0.4472135954999579,那年花开月正圆
3576,11134,76,0.4472135954999579,楚乔传
2756,11134,1145,0.40906098768058213,安娜与国王
3579,11134,1014,0.4082482904638631,08月11日 爆裂飞车二
3580,11134,1015,0.4082482904638631,08月13日 猪猪侠之五灵守卫者
3581,11134,1017,0.4082482904638631,08月23日 金星秀：冯小刚金星现场“轧戏”
3582,11134,1198,0.4082482904638631,06月30日 小济公
636,11136,1691,0.7415072083271975,捉妖记
790,11136,2471,0.5932375360990435,08月09日 神奇阿呦
3434,11136,1554,0.5102599145498596,剃刀边缘
2358,11136,2459,0.4310482315688373,07月27日 猪猪侠超星萌宠二
953,11136,2538,0.3910148968839067,太极2
1697,11136,1947,0.38731773969051486,黎明2011年LEON-X-U红馆演唱会
2115,11136,696,0.38354043067259624,宝贝小猪麦2
2464,11136,2550,0.3789714763049601,冲出康普顿
1829,11136,451,0.35368293818165075,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1170,11136,1348,0.334603993489872,哈利波特3：阿兹卡班的逃犯
454,11138,1681,2.0245638646895836,08月25日 巴巴爸爸的探险
292,11138,1447,1.6019141338792096,阳光清洗
2664,11138,1955,1.2844570503761732,我的青春在延安
891,11138,2538,1.1543203766865053,太极2
135,11138,1174,1.0773502691896257,07月06日 今晚80后脱口秀：责任心
1656,11138,1947,1.0773502691896257,黎明2011年LEON-X-U红馆演唱会
1914,11138,2233,1.0245638646895838,古埃及的珍宝
3143,11138,904,0.9472135954999579,不懂撒娇的女人
3333,11138,1170,0.7071067811865475,03月22日 金星秀：老徐分享恋人相处秘诀
3340,11138,2456,0.7071067811865475,07月24日 神奇阿呦
565,11144,1691,1.7722127630420126,捉妖记
2451,11144,2550,0.9667432567888072,冲出康普顿
2961,11144,2260,0.6463830583476209,超级玛丽的世界轮子风波
1035,11144,1150,0.5887787837795802,08月29日 神奇阿呦
464,11144,1681,0.56810405293981,08月25日 巴巴爸爸的探险
2523,11144,1502,0.56810405293981,07月16日 巨神战击队第三季
2578,11144,2166,0.5575842449991442,第七子：降魔之战
2855,11144,1925,0.49537125305866936,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
1921,11144,2233,0.40215969208148217,古埃及的珍宝
313,11144,1447,0.3935987691898734,阳光清洗
523,11148,1691,1.6460591557618578,捉妖记
1427,11148,2493,1.5160661785260694,09月01日 小公主苏菲亚2
108,11148,1174,1.4933619712858406,07月06日 今晚80后脱口秀：责任心
2305,11148,2459,0.9626466040438665,07月27日 猪猪侠超星萌宠二
851,11148,2538,0.8705399981069102,太极2
2081,11148,696,0.8280847010779183,宝贝小猪麦2
2238,11148,417,0.7912271212614406,大话西游之月光宝盒
1229,11148,477,0.6224345534964636,唐人街探案
1525,11148,595,0.6224345534964636,05月14日 熊出没之春日对对碰
1197,11148,2027,0.5920223530390416,奢华之旅：魁北克
3376,11151,1889,0.6304338121722326,08月03日 今晚80后脱口秀：告别单身
1989,11151,1301,0.45226701686664544,07月06日 贝肯熊
3721,11151,2041,0.45226701686664544,开讲啦：苏权科
685,11151,1691,0.3932912973252148,捉妖记
3692,11151,1848,0.38789818713589963,最新命令
3722,11151,1679,0.3875296168789807,07月28日 蛋计划？食蛋兽家族
3725,11151,1366,0.32892246759446897,矮子当道
3726,11151,2381,0.31580257642869775,飞天大盗 第五季
3728,11151,1614,0.31580257642869775,09月17日 小公主苏菲亚
3729,11151,1723,0.30886955529730076,魔卡少女樱
2716,11152,2470,0.35973699498472433,08月08日 KK魔法可可
3160,11152,1633,0.35973699498472433,08月01日 KK魔法可可
3251,11152,1647,0.35973699498472433,熊出没之春日对对碰
3664,11152,1260,0.35973699498472433,邻居也疯狂
3737,11152,1380,0.35973699498472433,音悦V榜内地：李荣浩《有理想》无悬念登榜
3738,11152,1732,0.35973699498472433,咱们结婚吧
2753,11152,1398,0.3347170146931833,07月05日 小济公
2209,11152,2204,0.23570226039551587,09月19日 猫村狂想曲
3739,11152,2479,0.23570226039551587,08月15日 神奇阿呦
3740,11152,2035,0.23570226039551587,寰宇视野：宇宙 解密古老传奇
524,11156,1691,1.2553967396650971,捉妖记
2306,11156,2459,0.9212700942683315,07月27日 猪猪侠超星萌宠二
2975,11156,262,0.9122275082634475,我们的少年时代
2811,11156,890,0.760218288725861,05月20日 高能少年团：王俊凯董子健变带刀侍卫
1098,11156,1348,0.7186512693527309,哈利波特3：阿兹卡班的逃犯
1526,11156,595,0.6838251375864904,05月14日 熊出没之春日对对碰
109,11156,1174,0.6456800519228014,07月06日 今晚80后脱口秀：责任心
852,11156,2538,0.5988745691835498,太极2
2721,11156,389,0.5978468269932296,07月23日 超级飞侠二
1582,11156,532,0.5903418950602286,长城
455,11159,1681,0.7710796664281322,08月25日 巴巴爸爸的探险
2665,11159,1955,0.5374574785652648,我的青春在延安
1657,11159,1947,0.46007543246405913,黎明2011年LEON-X-U红馆演唱会
892,11159,2538,0.3531953437319175,太极2
293,11159,1447,0.3333333333333333,阳光清洗
3286,11159,1606,0.31573786516665264,美国骗局
136,11159,1174,0.3110042339640731,07月06日 今晚80后脱口秀：责任心
3334,11159,1170,0.20412414523193154,03月22日 金星秀：老徐分享恋人相处秘诀
3341,11159,2456,0.20412414523193154,07月24日 神奇阿呦
3365,11159,1459,0.20412414523193154,08月13日 非你莫属：留学美女英语差
1371,11162,819,1.567993458931887,极限挑战 第一季20150802期
2917,11162,633,1.476382127818744,蛇胆雄威
3150,11162,904,1.315527702839935,不懂撒娇的女人
344,11162,1447,1.2440731021828557,阳光清洗
2037,11162,506,1.1833110204430357,白狐
2695,11162,960,1.0650552671826454,死人之夜
1482,11162,2493,1.04202302876678,09月01日 小公主苏菲亚2
958,11162,2538,0.989121422165242,太极2
85,11162,568,0.9138750402170414,暗黑杀神
648,11162,1691,0.8896380978841323,捉妖记
1264,11163,2052,1.2124826358089007,05月24日 神奇阿呦
1750,11163,451,0.8410532793842179,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2609,11163,640,0.6560514178551551,06月17日 旅途的花样：林志玲玫瑰小姐惊艳世界
3116,11163,2299,0.6537204504606133,花木兰
37,11163,568,0.5868589062097578,暗黑杀神
3237,11163,2271,0.5868589062097578,自然：感官奥秘-听觉
3241,11163,1888,0.5804254897456118,省港大营救
3243,11163,2460,0.5804254897456118,07月28日 猪猪侠超星萌宠二
2009,11163,506,0.5795650991999726,白狐
1340,11163,819,0.5780755999951782,极限挑战 第一季20150802期
969,11166,2538,0.2976627954266729,太极2
665,11166,1691,0.28799510947863416,捉妖记
1713,11166,1947,0.2580400150018911,黎明2011年LEON-X-U红馆演唱会
1840,11166,451,0.23729870235062428,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2473,11166,2550,0.23506272837162315,冲出康普顿
1998,11166,2526,0.22941044593133111,水怪
2136,11166,756,0.21493743824794218,生化危机1：变种
3622,11166,1680,0.21241580661662035,08月24日 京剧猫
3617,11166,353,0.20426067318993826,07月11日 熊熊乐园
3623,11166,343,0.20426067318993826,07月01日 猪猪侠之五灵守卫者
577,11168,1691,2.877161385702193,捉妖记
1682,11168,1947,2.5339933932407224,黎明2011年LEON-X-U红馆演唱会
917,11168,2538,1.7449865260828796,太极2
467,11168,1681,1.6930271088648416,08月25日 巴巴爸爸的探险
1040,11168,1150,1.111417946229442,08月29日 神奇阿呦
3020,11168,2281,1.0758689583696661,名侦探柯南：迷宫的十字路
2526,11168,1502,1.0163977794943222,07月16日 巨神战击队第三季
1927,11168,2233,0.9508687832877447,古埃及的珍宝
2838,11168,2706,0.9348282191176809,黑色大丽花
1801,11168,451,0.908713537550774,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1184,11169,1348,1.1320939290949794,哈利波特3：阿兹卡班的逃犯
807,11169,2471,0.9654272624283129,08月09日 神奇阿呦
365,11169,1447,0.9084787025084815,阳光清洗
2612,11169,640,0.8151198155838879,06月17日 旅途的花样：林志玲玫瑰小姐惊艳世界
3047,11169,825,0.8116857785559769,极限挑战 第二季20160612期
683,11169,1691,0.7220695565057997,捉妖记
1491,11169,2493,0.6713297770850204,09月01日 小公主苏菲亚2
2121,11169,696,0.6492912979025341,宝贝小猪麦2
1513,11169,729,0.6451571421416389,但丁密码
2828,11169,890,0.6361977257752156,05月20日 高能少年团：王俊凯董子健变带刀侍卫
374,11174,1447,0.3448112055135121,阳光清洗
2757,11174,1145,0.3281522930997207,安娜与国王
1992,11174,1301,0.23570226039551587,07月06日 贝肯熊
3602,11174,2219,0.23570226039551587,一个人的武林
3610,11174,2414,0.23570226039551587,04月26日 超级飞侠
817,11174,2471,0.1091089451179962,08月09日 神奇阿呦
1191,11174,1348,0.1091089451179962,哈利波特3：阿兹卡班的逃犯
1495,11174,2493,0.1091089451179962,09月01日 小公主苏菲亚2
3029,11174,1930,0.1091089451179962,08月30日 西游记
3801,11174,1739,0.1091089451179962,哈利？波特与死亡圣器
893,11177,2538,0.4836684201194718,太极2
456,11177,1681,0.3825636334391339,08月25日 巴巴爸爸的探险
2851,11177,1925,0.37032345558813023,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
3368,11177,1383,0.31216983497696305,音悦V榜欧美：新歌老歌对半分
2666,11177,1955,0.31152659354530976,我的青春在延安
3370,11177,2663,0.3091910466065356,美国达人秀 第十一季
3238,11177,2271,0.3038072071685208,自然：感官奥秘-听觉
3371,11177,2014,0.3038072071685208,恋爱前规则
1972,11177,1301,0.2996474825949002,07月06日 贝肯熊
1658,11177,1947,0.2988048456102899,黎明2011年LEON-X-U红馆演唱会
3699,11182,2098,0.7751181423277426,纠缠
981,11182,2538,0.7491700726757402,太极2
364,11182,1447,0.6900709439649888,阳光清洗
1988,11182,1301,0.5071286373060865,07月06日 贝肯熊
1183,11182,1348,0.48073543505606536,哈利波特3：阿兹卡班的逃犯
2963,11182,2260,0.4596252275861826,超级玛丽的世界轮子风波
3700,11182,1521,0.408113883008419,08月05日 快乐大本营：李宇春“回娘家”送祝福
1065,11182,1150,0.40052609887543106,08月29日 神奇阿呦
